date,location,location_name,count
2022-01-29,37,North Carolina,27
2022-01-29,38,North Dakota,15
2022-01-29,31,Nebraska,24
2022-01-29,33,New Hampshire,1
2022-01-29,34,New Jersey,23
2022-01-29,35,New Mexico,0
2022-01-29,32,Nevada,11
2022-01-29,36,New York,18
2022-01-29,39,Ohio,34
2022-01-29,40,Oklahoma,40
2022-01-29,41,Oregon,5
2022-01-29,42,Pennsylvania,35
2022-01-29,72,Puerto Rico,16
2022-01-29,44,Rhode Island,2
2022-01-29,45,South Carolina,10
2022-01-29,46,South Dakota,10
2022-01-29,47,Tennessee,30
2022-01-29,48,Texas,99
2022-01-29,US,US,974
2022-01-29,49,Utah,5
2022-01-29,51,Virginia,51
2022-01-29,50,Vermont,0
2022-01-29,53,Washington,2
2022-01-29,55,Wisconsin,22
2022-01-29,54,West Virginia,8
2022-01-29,56,Wyoming,2
2022-01-22,02,Alaska,15
2022-01-22,01,Alabama,23
2022-01-22,05,Arkansas,23
2022-01-22,04,Arizona,34
2022-01-22,06,California,68
2022-01-22,08,Colorado,10
2022-01-22,09,Connecticut,11
2022-01-22,11,District of Columbia,0
2022-01-22,10,Delaware,5
2022-01-22,12,Florida,83
2022-01-22,13,Georgia,49
2022-01-22,15,Hawaii,0
2022-01-22,19,Iowa,12
2022-01-22,16,Idaho,3
2022-01-22,17,Illinois,16
2022-01-22,18,Indiana,29
2022-01-22,20,Kansas,22
2022-01-22,21,Kentucky,24
2022-01-22,22,Louisiana,3
2022-01-22,25,Massachusetts,59
2022-01-22,24,Maryland,4
2022-01-22,23,Maine,0
2022-01-22,26,Michigan,31
2022-01-22,27,Minnesota,46
2022-01-22,29,Missouri,53
2022-01-22,28,Mississippi,21
2022-01-22,30,Montana,12
2022-01-22,37,North Carolina,50
2022-01-22,38,North Dakota,22
2022-01-22,31,Nebraska,18
2022-01-22,33,New Hampshire,6
2022-01-22,34,New Jersey,18
2022-01-22,35,New Mexico,0
2022-01-22,32,Nevada,3
2022-01-22,36,New York,27
2022-01-22,39,Ohio,32
2022-01-22,40,Oklahoma,35
2022-01-22,41,Oregon,4
2022-01-22,42,Pennsylvania,46
2022-01-22,72,Puerto Rico,21
2022-01-22,44,Rhode Island,1
2022-01-22,45,South Carolina,10
2022-01-22,46,South Dakota,20
2022-01-22,47,Tennessee,29
2022-01-22,48,Texas,89
2022-01-22,US,US,1195
2022-01-22,49,Utah,5
2022-01-22,51,Virginia,57
2022-01-22,50,Vermont,0
2022-01-22,53,Washington,4
2022-01-22,55,Wisconsin,22
2022-01-22,54,West Virginia,12
2022-01-22,56,Wyoming,8
2022-01-15,02,Alaska,12
2022-01-15,01,Alabama,29
2022-01-15,05,Arkansas,34
2022-01-15,04,Arizona,35
2022-01-15,06,California,82
2022-01-15,08,Colorado,28
2022-01-15,09,Connecticut,2
2022-01-15,11,District of Columbia,0
2022-01-15,10,Delaware,6
2022-01-15,12,Florida,128
2022-01-15,13,Georgia,32
2022-01-15,15,Hawaii,0
2022-01-15,19,Iowa,12
2022-01-15,16,Idaho,3
2022-01-15,17,Illinois,44
2022-01-15,18,Indiana,48
2022-01-15,20,Kansas,34
2022-01-15,21,Kentucky,15
2022-01-15,22,Louisiana,13
2022-01-15,25,Massachusetts,47
2022-01-15,24,Maryland,17
2022-01-15,23,Maine,0
2022-01-15,26,Michigan,54
2022-01-15,27,Minnesota,67
2022-01-15,29,Missouri,73
2022-01-15,28,Mississippi,36
2022-01-15,30,Montana,12
2022-01-15,37,North Carolina,129
2022-01-15,38,North Dakota,31
2022-01-15,31,Nebraska,28
2022-01-15,33,New Hampshire,9
2022-01-15,34,New Jersey,33
2022-01-15,35,New Mexico,2
2022-01-15,32,Nevada,5
2022-01-15,36,New York,48
2022-01-15,39,Ohio,67
2022-01-15,40,Oklahoma,102
2022-01-15,41,Oregon,4
2022-01-15,42,Pennsylvania,71
2022-01-15,72,Puerto Rico,14
2022-01-15,44,Rhode Island,1
2022-01-15,45,South Carolina,16
2022-01-15,46,South Dakota,27
2022-01-15,47,Tennessee,42
2022-01-15,48,Texas,87
2022-01-15,US,US,1685
2022-01-15,49,Utah,2
2022-01-15,51,Virginia,46
2022-01-15,50,Vermont,1
2022-01-15,53,Washington,6
2022-01-15,55,Wisconsin,42
2022-01-15,54,West Virginia,6
2022-01-15,56,Wyoming,3
2022-01-08,02,Alaska,3
2022-01-08,01,Alabama,34
2022-01-08,05,Arkansas,40
2022-01-08,04,Arizona,85
2022-01-08,06,California,94
2022-01-08,08,Colorado,30
2022-01-08,09,Connecticut,9
2022-01-08,11,District of Columbia,0
2022-01-08,10,Delaware,12
2022-01-08,12,Florida,88
2022-01-08,13,Georgia,40
2022-01-08,15,Hawaii,0
2022-01-08,19,Iowa,16
2022-01-08,16,Idaho,6
2022-01-08,17,Illinois,27
2022-01-08,18,Indiana,60
2022-01-08,20,Kansas,48
2022-01-08,21,Kentucky,5
2022-01-08,22,Louisiana,25
2022-01-08,25,Massachusetts,57
2022-01-08,24,Maryland,10
2022-01-08,23,Maine,4
2022-01-08,26,Michigan,57
2022-01-08,27,Minnesota,103
2022-01-08,29,Missouri,83
2022-01-08,28,Mississippi,37
2022-01-08,30,Montana,21
2022-01-08,37,North Carolina,180
2022-01-08,38,North Dakota,43
2022-01-08,31,Nebraska,31
2022-01-08,33,New Hampshire,4
2022-01-08,34,New Jersey,46
2022-01-08,35,New Mexico,4
2022-01-08,32,Nevada,16
2022-01-08,36,New York,43
2022-01-08,39,Ohio,101
2022-01-08,40,Oklahoma,123
2022-01-08,41,Oregon,5
2022-01-08,42,Pennsylvania,96
2022-01-08,72,Puerto Rico,21
2022-01-08,44,Rhode Island,2
2022-01-08,45,South Carolina,21
2022-01-08,46,South Dakota,24
2022-01-08,47,Tennessee,71
2022-01-08,48,Texas,118
2022-01-08,US,US,2082
2022-01-08,49,Utah,3
2022-01-08,51,Virginia,54
2022-01-08,50,Vermont,0
2022-01-08,53,Washington,0
2022-01-08,55,Wisconsin,56
2022-01-08,54,West Virginia,14
2022-01-08,56,Wyoming,12
2022-01-01,02,Alaska,8
2022-01-01,01,Alabama,54
2022-01-01,05,Arkansas,31
2022-01-01,04,Arizona,145
2022-01-01,06,California,103
2022-01-01,08,Colorado,67
2022-01-01,09,Connecticut,23
2022-01-01,11,District of Columbia,0
2022-01-01,10,Delaware,16
2022-01-01,12,Florida,125
2022-01-01,13,Georgia,67
2022-01-01,15,Hawaii,0
2022-01-01,19,Iowa,12
2022-01-01,16,Idaho,4
2022-01-01,17,Illinois,47
2022-01-01,18,Indiana,114
2022-01-01,20,Kansas,32
2022-01-01,21,Kentucky,11
2022-01-01,22,Louisiana,64
2022-01-01,25,Massachusetts,60
2022-01-01,24,Maryland,11
2022-01-01,23,Maine,2
2022-01-01,26,Michigan,99
2022-01-01,27,Minnesota,111
2022-01-01,29,Missouri,126
2022-01-01,28,Mississippi,52
2022-01-01,30,Montana,20
2022-01-01,37,North Carolina,164
2022-01-01,38,North Dakota,42
2022-01-01,31,Nebraska,42
2022-01-01,33,New Hampshire,6
2022-01-01,34,New Jersey,55
2022-01-01,35,New Mexico,3
2022-01-01,32,Nevada,9
2022-01-01,36,New York,82
2022-01-01,39,Ohio,168
2022-01-01,40,Oklahoma,154
2022-01-01,41,Oregon,6
2022-01-01,42,Pennsylvania,117
2022-01-01,72,Puerto Rico,18
2022-01-01,44,Rhode Island,3
2022-01-01,45,South Carolina,55
2022-01-01,46,South Dakota,31
2022-01-01,47,Tennessee,78
2022-01-01,48,Texas,110
2022-01-01,US,US,2753
2022-01-01,49,Utah,5
2022-01-01,51,Virginia,55
2022-01-01,50,Vermont,1
2022-01-01,53,Washington,5
2022-01-01,55,Wisconsin,100
2022-01-01,54,West Virginia,21
2022-01-01,56,Wyoming,19
2021-12-25,02,Alaska,7
2021-12-25,01,Alabama,24
2021-12-25,05,Arkansas,14
2021-12-25,04,Arizona,63
2021-12-25,06,California,114
2021-12-25,08,Colorado,52
2021-12-25,09,Connecticut,23
2021-12-25,11,District of Columbia,0
2021-12-25,10,Delaware,9
2021-12-25,12,Florida,117
2021-12-25,13,Georgia,51
2021-12-25,15,Hawaii,1
2021-12-25,19,Iowa,4
2021-12-25,16,Idaho,3
2021-12-25,17,Illinois,30
2021-12-25,18,Indiana,103
2021-12-25,20,Kansas,20
2021-12-25,21,Kentucky,11
2021-12-25,22,Louisiana,39
2021-12-25,25,Massachusetts,36
2021-12-25,24,Maryland,33
2021-12-25,23,Maine,1
2021-12-25,26,Michigan,67
2021-12-25,27,Minnesota,69
2021-12-25,29,Missouri,79
2021-12-25,28,Mississippi,30
2021-12-25,30,Montana,1
2021-12-25,37,North Carolina,93
2021-12-25,38,North Dakota,12
2021-12-25,31,Nebraska,30
2021-12-25,33,New Hampshire,7
2021-12-25,34,New Jersey,55
2021-12-25,35,New Mexico,4
2021-12-25,32,Nevada,8
2021-12-25,36,New York,65
2021-12-25,39,Ohio,93
2021-12-25,40,Oklahoma,72
2021-12-25,41,Oregon,4
2021-12-25,42,Pennsylvania,95
2021-12-25,72,Puerto Rico,21
2021-12-25,44,Rhode Island,4
2021-12-25,45,South Carolina,33
2021-12-25,46,South Dakota,21
2021-12-25,47,Tennessee,60
2021-12-25,48,Texas,95
2021-12-25,US,US,1896
2021-12-25,49,Utah,8
2021-12-25,51,Virginia,46
2021-12-25,50,Vermont,0
2021-12-25,53,Washington,5
2021-12-25,55,Wisconsin,39
2021-12-25,54,West Virginia,23
2021-12-25,56,Wyoming,2
2021-12-18,02,Alaska,2
2021-12-18,01,Alabama,31
2021-12-18,05,Arkansas,14
2021-12-18,04,Arizona,45
2021-12-18,06,California,65
2021-12-18,08,Colorado,37
2021-12-18,09,Connecticut,18
2021-12-18,11,District of Columbia,1
2021-12-18,10,Delaware,14
2021-12-18,12,Florida,101
2021-12-18,13,Georgia,45
2021-12-18,15,Hawaii,0
2021-12-18,19,Iowa,3
2021-12-18,16,Idaho,2
2021-12-18,17,Illinois,27
2021-12-18,18,Indiana,49
2021-12-18,20,Kansas,14
2021-12-18,21,Kentucky,10
2021-12-18,22,Louisiana,35
2021-12-18,25,Massachusetts,26
2021-12-18,24,Maryland,30
2021-12-18,23,Maine,1
2021-12-18,26,Michigan,55
2021-12-18,27,Minnesota,41
2021-12-18,29,Missouri,46
2021-12-18,28,Mississippi,16
2021-12-18,30,Montana,2
2021-12-18,37,North Carolina,44
2021-12-18,38,North Dakota,5
2021-12-18,31,Nebraska,11
2021-12-18,33,New Hampshire,10
2021-12-18,34,New Jersey,73
2021-12-18,35,New Mexico,6
2021-12-18,32,Nevada,4
2021-12-18,36,New York,82
2021-12-18,39,Ohio,67
2021-12-18,40,Oklahoma,36
2021-12-18,41,Oregon,7
2021-12-18,42,Pennsylvania,86
2021-12-18,72,Puerto Rico,23
2021-12-18,44,Rhode Island,3
2021-12-18,45,South Carolina,20
2021-12-18,46,South Dakota,6
2021-12-18,47,Tennessee,45
2021-12-18,48,Texas,90
2021-12-18,US,US,1427
2021-12-18,49,Utah,3
2021-12-18,51,Virginia,46
2021-12-18,50,Vermont,0
2021-12-18,53,Washington,0
2021-12-18,55,Wisconsin,22
2021-12-18,54,West Virginia,7
2021-12-18,56,Wyoming,1
2021-12-11,02,Alaska,0
2021-12-11,01,Alabama,21
2021-12-11,05,Arkansas,14
2021-12-11,04,Arizona,30
2021-12-11,06,California,66
2021-12-11,08,Colorado,28
2021-12-11,09,Connecticut,14
2021-12-11,11,District of Columbia,2
2021-12-11,10,Delaware,8
2021-12-11,12,Florida,96
2021-12-11,13,Georgia,51
2021-12-11,15,Hawaii,0
2021-12-11,19,Iowa,3
2021-12-11,16,Idaho,1
2021-12-11,17,Illinois,26
2021-12-11,18,Indiana,34
2021-12-11,20,Kansas,8
2021-12-11,21,Kentucky,6
2021-12-11,22,Louisiana,30
2021-12-11,25,Massachusetts,22
2021-12-11,24,Maryland,4
2021-12-11,23,Maine,2
2021-12-11,26,Michigan,57
2021-12-11,27,Minnesota,25
2021-12-11,29,Missouri,41
2021-12-11,28,Mississippi,11
2021-12-11,30,Montana,1
2021-12-11,37,North Carolina,38
2021-12-11,38,North Dakota,4
2021-12-11,31,Nebraska,21
2021-12-11,33,New Hampshire,5
2021-12-11,34,New Jersey,49
2021-12-11,35,New Mexico,0
2021-12-11,32,Nevada,5
2021-12-11,36,New York,80
2021-12-11,39,Ohio,44
2021-12-11,40,Oklahoma,34
2021-12-11,41,Oregon,5
2021-12-11,42,Pennsylvania,82
2021-12-11,72,Puerto Rico,24
2021-12-11,44,Rhode Island,1
2021-12-11,45,South Carolina,20
2021-12-11,46,South Dakota,6
2021-12-11,47,Tennessee,37
2021-12-11,48,Texas,62
2021-12-11,US,US,1186
2021-12-11,49,Utah,2
2021-12-11,51,Virginia,44
2021-12-11,50,Vermont,0
2021-12-11,53,Washington,1
2021-12-11,55,Wisconsin,6
2021-12-11,54,West Virginia,13
2021-12-11,56,Wyoming,2
2021-12-04,02,Alaska,0
2021-12-04,01,Alabama,32
2021-12-04,05,Arkansas,17
2021-12-04,04,Arizona,32
2021-12-04,06,California,51
2021-12-04,08,Colorado,17
2021-12-04,09,Connecticut,13
2021-12-04,11,District of Columbia,1
2021-12-04,10,Delaware,9
2021-12-04,12,Florida,84
2021-12-04,13,Georgia,40
2021-12-04,15,Hawaii,0
2021-12-04,19,Iowa,1
2021-12-04,16,Idaho,0
2021-12-04,17,Illinois,18
2021-12-04,18,Indiana,32
2021-12-04,20,Kansas,5
2021-12-04,21,Kentucky,4
2021-12-04,22,Louisiana,16
2021-12-04,25,Massachusetts,26
2021-12-04,24,Maryland,9
2021-12-04,23,Maine,6
2021-12-04,26,Michigan,23
2021-12-04,27,Minnesota,14
2021-12-04,29,Missouri,28
2021-12-04,28,Mississippi,25
2021-12-04,30,Montana,0
2021-12-04,37,North Carolina,24
2021-12-04,38,North Dakota,8
2021-12-04,31,Nebraska,18
2021-12-04,33,New Hampshire,1
2021-12-04,34,New Jersey,38
2021-12-04,35,New Mexico,8
2021-12-04,32,Nevada,6
2021-12-04,36,New York,41
2021-12-04,39,Ohio,44
2021-12-04,40,Oklahoma,19
2021-12-04,41,Oregon,4
2021-12-04,42,Pennsylvania,58
2021-12-04,72,Puerto Rico,28
2021-12-04,44,Rhode Island,3
2021-12-04,45,South Carolina,16
2021-12-04,46,South Dakota,5
2021-12-04,47,Tennessee,25
2021-12-04,48,Texas,63
2021-12-04,US,US,991
2021-12-04,49,Utah,5
2021-12-04,51,Virginia,39
2021-12-04,50,Vermont,1
2021-12-04,53,Washington,1
2021-12-04,55,Wisconsin,18
2021-12-04,54,West Virginia,12
2021-12-04,56,Wyoming,3
2021-11-27,02,Alaska,0
2021-11-27,01,Alabama,19
2021-11-27,05,Arkansas,6
2021-11-27,04,Arizona,19
2021-11-27,06,California,28
2021-11-27,08,Colorado,4
2021-11-27,09,Connecticut,3
2021-11-27,11,District of Columbia,1
2021-11-27,10,Delaware,5
2021-11-27,12,Florida,81
2021-11-27,13,Georgia,18
2021-11-27,15,Hawaii,1
2021-11-27,19,Iowa,2
2021-11-27,16,Idaho,2
2021-11-27,17,Illinois,8
2021-11-27,18,Indiana,18
2021-11-27,20,Kansas,4
2021-11-27,21,Kentucky,7
2021-11-27,22,Louisiana,6
2021-11-27,25,Massachusetts,7
2021-11-27,24,Maryland,5
2021-11-27,23,Maine,0
2021-11-27,26,Michigan,27
2021-11-27,27,Minnesota,2
2021-11-27,29,Missouri,15
2021-11-27,28,Mississippi,14
2021-11-27,30,Montana,0
2021-11-27,37,North Carolina,19
2021-11-27,38,North Dakota,3
2021-11-27,31,Nebraska,3
2021-11-27,33,New Hampshire,2
2021-11-27,34,New Jersey,22
2021-11-27,35,New Mexico,1
2021-11-27,32,Nevada,9
2021-11-27,36,New York,24
2021-11-27,39,Ohio,14
2021-11-27,40,Oklahoma,18
2021-11-27,41,Oregon,6
2021-11-27,42,Pennsylvania,33
2021-11-27,72,Puerto Rico,36
2021-11-27,44,Rhode Island,0
2021-11-27,45,South Carolina,8
2021-11-27,46,South Dakota,2
2021-11-27,47,Tennessee,19
2021-11-27,48,Texas,43
2021-11-27,US,US,607
2021-11-27,49,Utah,0
2021-11-27,51,Virginia,28
2021-11-27,50,Vermont,0
2021-11-27,53,Washington,0
2021-11-27,55,Wisconsin,7
2021-11-27,54,West Virginia,7
2021-11-27,56,Wyoming,1
2021-11-20,02,Alaska,0
2021-11-20,01,Alabama,29
2021-11-20,05,Arkansas,10
2021-11-20,04,Arizona,8
2021-11-20,06,California,25
2021-11-20,08,Colorado,4
2021-11-20,09,Connecticut,2
2021-11-20,11,District of Columbia,0
2021-11-20,10,Delaware,6
2021-11-20,12,Florida,75
2021-11-20,13,Georgia,20
2021-11-20,15,Hawaii,0
2021-11-20,19,Iowa,1
2021-11-20,16,Idaho,3
2021-11-20,17,Illinois,8
2021-11-20,18,Indiana,19
2021-11-20,20,Kansas,5
2021-11-20,21,Kentucky,11
2021-11-20,22,Louisiana,1
2021-11-20,25,Massachusetts,12
2021-11-20,24,Maryland,4
2021-11-20,23,Maine,2
2021-11-20,26,Michigan,7
2021-11-20,27,Minnesota,2
2021-11-20,29,Missouri,8
2021-11-20,28,Mississippi,10
2021-11-20,30,Montana,0
2021-11-20,37,North Carolina,3
2021-11-20,38,North Dakota,1
2021-11-20,31,Nebraska,0
2021-11-20,33,New Hampshire,0
2021-11-20,34,New Jersey,18
2021-11-20,35,New Mexico,2
2021-11-20,32,Nevada,9
2021-11-20,36,New York,23
2021-11-20,39,Ohio,10
2021-11-20,40,Oklahoma,12
2021-11-20,41,Oregon,1
2021-11-20,42,Pennsylvania,31
2021-11-20,72,Puerto Rico,21
2021-11-20,44,Rhode Island,0
2021-11-20,45,South Carolina,14
2021-11-20,46,South Dakota,3
2021-11-20,47,Tennessee,13
2021-11-20,48,Texas,47
2021-11-20,US,US,519
2021-11-20,49,Utah,2
2021-11-20,51,Virginia,24
2021-11-20,50,Vermont,0
2021-11-20,53,Washington,1
2021-11-20,55,Wisconsin,5
2021-11-20,54,West Virginia,3
2021-11-20,56,Wyoming,4
2021-11-13,02,Alaska,0
2021-11-13,01,Alabama,22
2021-11-13,05,Arkansas,11
2021-11-13,04,Arizona,11
2021-11-13,06,California,20
2021-11-13,08,Colorado,4
2021-11-13,09,Connecticut,0
2021-11-13,11,District of Columbia,0
2021-11-13,10,Delaware,1
2021-11-13,12,Florida,67
2021-11-13,13,Georgia,33
2021-11-13,15,Hawaii,0
2021-11-13,19,Iowa,0
2021-11-13,16,Idaho,2
2021-11-13,17,Illinois,3
2021-11-13,18,Indiana,9
2021-11-13,20,Kansas,7
2021-11-13,21,Kentucky,8
2021-11-13,22,Louisiana,8
2021-11-13,25,Massachusetts,8
2021-11-13,24,Maryland,7
2021-11-13,23,Maine,0
2021-11-13,26,Michigan,5
2021-11-13,27,Minnesota,0
2021-11-13,29,Missouri,10
2021-11-13,28,Mississippi,8
2021-11-13,30,Montana,0
2021-11-13,37,North Carolina,4
2021-11-13,38,North Dakota,3
2021-11-13,31,Nebraska,0
2021-11-13,33,New Hampshire,2
2021-11-13,34,New Jersey,9
2021-11-13,35,New Mexico,5
2021-11-13,32,Nevada,6
2021-11-13,36,New York,16
2021-11-13,39,Ohio,11
2021-11-13,40,Oklahoma,13
2021-11-13,41,Oregon,0
2021-11-13,42,Pennsylvania,19
2021-11-13,72,Puerto Rico,31
2021-11-13,44,Rhode Island,0
2021-11-13,45,South Carolina,17
2021-11-13,46,South Dakota,0
2021-11-13,47,Tennessee,14
2021-11-13,48,Texas,62
2021-11-13,US,US,487
2021-11-13,49,Utah,1
2021-11-13,51,Virginia,19
2021-11-13,50,Vermont,0
2021-11-13,53,Washington,0
2021-11-13,55,Wisconsin,4
2021-11-13,54,West Virginia,6
2021-11-13,56,Wyoming,1
2021-11-06,02,Alaska,0
2021-11-06,01,Alabama,10
2021-11-06,05,Arkansas,8
2021-11-06,04,Arizona,13
2021-11-06,06,California,17
2021-11-06,08,Colorado,5
2021-11-06,09,Connecticut,0
2021-11-06,11,District of Columbia,0
2021-11-06,10,Delaware,1
2021-11-06,12,Florida,43
2021-11-06,13,Georgia,25
2021-11-06,15,Hawaii,0
2021-11-06,19,Iowa,1
2021-11-06,16,Idaho,0
2021-11-06,17,Illinois,2
2021-11-06,18,Indiana,16
2021-11-06,20,Kansas,0
2021-11-06,21,Kentucky,5
2021-11-06,22,Louisiana,6
2021-11-06,25,Massachusetts,5
2021-11-06,24,Maryland,5
2021-11-06,23,Maine,0
2021-11-06,26,Michigan,1
2021-11-06,27,Minnesota,2
2021-11-06,29,Missouri,8
2021-11-06,28,Mississippi,6
2021-11-06,30,Montana,0
2021-11-06,37,North Carolina,52
2021-11-06,38,North Dakota,1
2021-11-06,31,Nebraska,0
2021-11-06,33,New Hampshire,0
2021-11-06,34,New Jersey,4
2021-11-06,35,New Mexico,2
2021-11-06,32,Nevada,4
2021-11-06,36,New York,17
2021-11-06,39,Ohio,15
2021-11-06,40,Oklahoma,9
2021-11-06,41,Oregon,0
2021-11-06,42,Pennsylvania,16
2021-11-06,72,Puerto Rico,28
2021-11-06,44,Rhode Island,1
2021-11-06,45,South Carolina,11
2021-11-06,46,South Dakota,0
2021-11-06,47,Tennessee,15
2021-11-06,48,Texas,46
2021-11-06,US,US,419
2021-11-06,49,Utah,0
2021-11-06,51,Virginia,14
2021-11-06,50,Vermont,0
2021-11-06,53,Washington,0
2021-11-06,55,Wisconsin,1
2021-11-06,54,West Virginia,4
2021-11-06,56,Wyoming,0
2021-10-30,02,Alaska,0
2021-10-30,01,Alabama,14
2021-10-30,05,Arkansas,4
2021-10-30,04,Arizona,5
2021-10-30,06,California,7
2021-10-30,08,Colorado,5
2021-10-30,09,Connecticut,0
2021-10-30,11,District of Columbia,0
2021-10-30,10,Delaware,3
2021-10-30,12,Florida,35
2021-10-30,13,Georgia,23
2021-10-30,15,Hawaii,0
2021-10-30,19,Iowa,0
2021-10-30,16,Idaho,0
2021-10-30,17,Illinois,3
2021-10-30,18,Indiana,16
2021-10-30,20,Kansas,3
2021-10-30,21,Kentucky,7
2021-10-30,22,Louisiana,1
2021-10-30,25,Massachusetts,4
2021-10-30,24,Maryland,7
2021-10-30,23,Maine,0
2021-10-30,26,Michigan,0
2021-10-30,27,Minnesota,2
2021-10-30,29,Missouri,10
2021-10-30,28,Mississippi,3
2021-10-30,30,Montana,0
2021-10-30,37,North Carolina,38
2021-10-30,38,North Dakota,3
2021-10-30,31,Nebraska,0
2021-10-30,33,New Hampshire,3
2021-10-30,34,New Jersey,2
2021-10-30,35,New Mexico,2
2021-10-30,32,Nevada,3
2021-10-30,36,New York,13
2021-10-30,39,Ohio,10
2021-10-30,40,Oklahoma,6
2021-10-30,41,Oregon,0
2021-10-30,42,Pennsylvania,31
2021-10-30,72,Puerto Rico,14
2021-10-30,44,Rhode Island,1
2021-10-30,45,South Carolina,13
2021-10-30,46,South Dakota,0
2021-10-30,47,Tennessee,11
2021-10-30,48,Texas,26
2021-10-30,US,US,350
2021-10-30,49,Utah,1
2021-10-30,51,Virginia,13
2021-10-30,50,Vermont,0
2021-10-30,53,Washington,3
2021-10-30,55,Wisconsin,5
2021-10-30,54,West Virginia,0
2021-10-30,56,Wyoming,0
2021-10-23,02,Alaska,1
2021-10-23,01,Alabama,8
2021-10-23,05,Arkansas,6
2021-10-23,04,Arizona,7
2021-10-23,06,California,18
2021-10-23,08,Colorado,3
2021-10-23,09,Connecticut,0
2021-10-23,11,District of Columbia,0
2021-10-23,10,Delaware,1
2021-10-23,12,Florida,46
2021-10-23,13,Georgia,19
2021-10-23,15,Hawaii,0
2021-10-23,19,Iowa,0
2021-10-23,16,Idaho,0
2021-10-23,17,Illinois,2
2021-10-23,18,Indiana,7
2021-10-23,20,Kansas,12
2021-10-23,21,Kentucky,1
2021-10-23,22,Louisiana,9
2021-10-23,25,Massachusetts,8
2021-10-23,24,Maryland,5
2021-10-23,23,Maine,0
2021-10-23,26,Michigan,3
2021-10-23,27,Minnesota,1
2021-10-23,29,Missouri,1
2021-10-23,28,Mississippi,14
2021-10-23,30,Montana,0
2021-10-23,37,North Carolina,36
2021-10-23,38,North Dakota,0
2021-10-23,31,Nebraska,0
2021-10-23,33,New Hampshire,1
2021-10-23,34,New Jersey,13
2021-10-23,35,New Mexico,5
2021-10-23,32,Nevada,3
2021-10-23,36,New York,10
2021-10-23,39,Ohio,14
2021-10-23,40,Oklahoma,12
2021-10-23,41,Oregon,1
2021-10-23,42,Pennsylvania,28
2021-10-23,72,Puerto Rico,23
2021-10-23,44,Rhode Island,0
2021-10-23,45,South Carolina,5
2021-10-23,46,South Dakota,2
2021-10-23,47,Tennessee,9
2021-10-23,48,Texas,35
2021-10-23,US,US,404
2021-10-23,49,Utah,2
2021-10-23,51,Virginia,21
2021-10-23,50,Vermont,0
2021-10-23,53,Washington,0
2021-10-23,55,Wisconsin,7
2021-10-23,54,West Virginia,5
2021-10-23,56,Wyoming,0
2021-10-16,02,Alaska,0
2021-10-16,01,Alabama,12
2021-10-16,05,Arkansas,8
2021-10-16,04,Arizona,30
2021-10-16,06,California,10
2021-10-16,08,Colorado,3
2021-10-16,09,Connecticut,0
2021-10-16,11,District of Columbia,0
2021-10-16,10,Delaware,2
2021-10-16,12,Florida,32
2021-10-16,13,Georgia,9
2021-10-16,15,Hawaii,0
2021-10-16,19,Iowa,0
2021-10-16,16,Idaho,0
2021-10-16,17,Illinois,5
2021-10-16,18,Indiana,10
2021-10-16,20,Kansas,11
2021-10-16,21,Kentucky,6
2021-10-16,22,Louisiana,12
2021-10-16,25,Massachusetts,5
2021-10-16,24,Maryland,5
2021-10-16,23,Maine,1
2021-10-16,26,Michigan,3
2021-10-16,27,Minnesota,1
2021-10-16,29,Missouri,6
2021-10-16,28,Mississippi,6
2021-10-16,30,Montana,0
2021-10-16,37,North Carolina,26
2021-10-16,38,North Dakota,2
2021-10-16,31,Nebraska,1
2021-10-16,33,New Hampshire,2
2021-10-16,34,New Jersey,2
2021-10-16,35,New Mexico,1
2021-10-16,32,Nevada,6
2021-10-16,36,New York,7
2021-10-16,39,Ohio,6
2021-10-16,40,Oklahoma,16
2021-10-16,41,Oregon,1
2021-10-16,42,Pennsylvania,29
2021-10-16,72,Puerto Rico,20
2021-10-16,44,Rhode Island,1
2021-10-16,45,South Carolina,6
2021-10-16,46,South Dakota,0
2021-10-16,47,Tennessee,7
2021-10-16,48,Texas,37
2021-10-16,US,US,369
2021-10-16,49,Utah,2
2021-10-16,51,Virginia,16
2021-10-16,50,Vermont,0
2021-10-16,53,Washington,0
2021-10-16,55,Wisconsin,3
2021-10-16,54,West Virginia,1
2021-10-16,56,Wyoming,0
2021-10-09,02,Alaska,0
2021-10-09,01,Alabama,18
2021-10-09,05,Arkansas,5
2021-10-09,04,Arizona,24
2021-10-09,06,California,15
2021-10-09,08,Colorado,4
2021-10-09,09,Connecticut,0
2021-10-09,11,District of Columbia,0
2021-10-09,10,Delaware,0
2021-10-09,12,Florida,39
2021-10-09,13,Georgia,3
2021-10-09,15,Hawaii,0
2021-10-09,19,Iowa,0
2021-10-09,16,Idaho,0
2021-10-09,17,Illinois,0
2021-10-09,18,Indiana,14
2021-10-09,20,Kansas,8
2021-10-09,21,Kentucky,8
2021-10-09,22,Louisiana,7
2021-10-09,25,Massachusetts,7
2021-10-09,24,Maryland,2
2021-10-09,23,Maine,0
2021-10-09,26,Michigan,6
2021-10-09,27,Minnesota,1
2021-10-09,29,Missouri,1
2021-10-09,28,Mississippi,4
2021-10-09,30,Montana,0
2021-10-09,37,North Carolina,9
2021-10-09,38,North Dakota,2
2021-10-09,31,Nebraska,0
2021-10-09,33,New Hampshire,0
